ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,provenance,Family_name,Family_level_ID,Language_level_ID,level,lineage
mara1385,Marra,Australia,-14.7927,134.865,mara1385,,MD-GR-RSI_mara1385.tsv,Mangarrayi-Maran,mang1423,mara1385,language,mang1423/mara1414
mara1386,Maranunggu,Australia,-13.6754,130.12,mara1386,,JG_mara1386.tsv,Western Daly,west2434,mara1386,language,west2434/waga1259
mara1396,Mararit,Africa,14.087,21.6408,mara1396,,RK_mara1396.tsv,Tamaic,tama1329,mara1396,language,tama1329
mara1399,Maragus,Papunesia,-16.0695,167.33,mara1399,,JLA_mara1399.tsv,Austronesian,aust1307,mara1399,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nort3261
mara1404,Maranao,Papunesia,7.79414,124.175,mara1404,,KSA_mara1404.tsv,Austronesian,aust1307,mara1404,language,aust1307/mala1545/grea1284/dana1253
marg1253,Margany,Australia,-26.789,144.892,marg1253,,CB-PE-AS_marg1253.tsv,Pama-Nyungan,pama1250,marg1253,language,pama1250/grea1282/guwa1245/mari1445/sout2765/marg1252
marg1265,Marghi Central,Africa,10.93854,13.0521,marg1265,,RHE_marg1265.tsv,Afro-Asiatic,afro1255,marg1265,language,afro1255/chad1250/bium1280/nort3156/marg1267/bura1296/bium1270
mari1414,Maria (India),Eurasia,19.7875,79.9144,mari1414,,ML_mari1414.tsv,Dravidian,drav1251,mari1414,language,drav1251/sout3133/sout3139/gond1265/sout3234
mari1416,Maring Naga,Eurasia,24.2854,94.0723,mari1416,,JV_mari1416.tsv,Sino-Tibetan,sino1245,mari1416,language,sino1245/kuki1245/tang1335/mari1415
mari1424,Marithiel,Australia,-13.8818,130.237,mari1424,,JLA_mari1424.tsv,Western Daly,west2434,mari1424,language,west2434/brin1245/mari1420
mari1426,Sunwadia,Papunesia,-14.970047,168.057941,mari1426,,GB_mari1426.tsv,Austronesian,aust1307,mari1426,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/maew1234
mari1428,Marik,Papunesia,-5.349,145.59,mari1428,,JG_mari1428.tsv,Austronesian,aust1307,mari1428,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/belr1234/bell1262/nucl1510
mari1440,Maricopa,North America,33.5123,-111.749,mari1440,,BHR_mari1440.tsv,Cochimi-Yuman,coch1271,mari1440,language,coch1271/yuma1250/gene1244/rive1260
maro1244,Marovo,Papunesia,-8.37943,157.747,maro1244,,HW_maro1244.tsv,Austronesian,aust1307,maro1244,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/east2761/maro1247
mars1254,Marshallese,Papunesia,8.72,167.73,mars1254,,EK_mars1254.tsv,Austronesian,aust1307,mars1254,language,aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844
mart1255,Martuthunira,Australia,-20.9294,116.607,mart1255,,MB_mart1255.tsv,Pama-Nyungan,pama1250,mart1255,language,pama1250/sout3134/pilb1234/ngay1241/cent2248
maru1249,Maru,Eurasia,24.942535,99.8338,maru1249,,MY_maru1249.tsv,Sino-Tibetan,sino1245,maru1249,language,sino1245/burm1265/lolo1265/burm1266/nort2720/midn1240
maru1252,Marúbo,South America,-6.60703,-72.4027,maru1252,,MP-RZ_maru1252.tsv,Pano-Tacanan,pano1259,maru1252,language,pano1259/pano1256/main1279/pano1257/maru1251
masa1300,Masai,Africa,-3.1419,36.4573,masa1300,,SVM_masa1300.tsv,Nilotic,nilo1247,masa1300,language,nilo1247/east2418/teso1247/lotu1248/onga1238/nucl1431
masa1322,Masana,Africa,10.0606,15.4748,masa1322,,GF_masa1322.tsv,Afro-Asiatic,afro1255,masa1322,language,afro1255/chad1250/masa1323/nort3157/masa1324
masb1238,Masbatenyo,Papunesia,12.21453,123.63579,masb1238,,RHA_masb1238.tsv,Austronesian,aust1307,masb1238,language,aust1307/mala1545/grea1284/cent2246/bisa1268/cent2263/peri1261/masb1239
mask1242,Maskelynes,Papunesia,-16.5073,167.818,mask1242,,SPE_mask1242.tsv,Austronesian,aust1307,mask1242,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239
matb1237,Matbat,Papunesia,-1.8801,130.075,matb1237,,DA_matb1237.tsv,Austronesian,aust1307,matb1237,language,aust1307/mala1545/cent2237/east2712/sout2850/sout3229/raja1255/maya1288
mati1250,Matigsalug Manobo,Papunesia,7.72124,125.16,mati1250,,SR_mati1250.tsv,Austronesian,aust1307,mati1250,language,aust1307/mala1545/grea1284/mano1276/cent2255/east2778/east2742/cent2088
mato1252,Mato,Papunesia,-5.91639,146.859,mato1252,,SY_mato1252.tsv,Austronesian,aust1307,mato1252,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/belr1234
mats1244,Matsés,South America,-5.73914,-72.6281,mats1244,,CB-PE-AS_mats1244.tsv,Pano-Tacanan,pano1259,mats1244,language,pano1259/pano1256/mayo1277/mayo1269/mats1243
matu1259,Matumbi,Africa,-8.53734,39.0409,matu1259,,HPG_matu1259.tsv,Atlantic-Congo,atla1278,matu1259,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/rufi1235/rufi1236/matu1263
matu1261,Matukar,Papunesia,-4.9078,145.779,matu1261,,SY_matu1261.tsv,Austronesian,aust1307,matu1261,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/belr1234/bell1262/nucl1510
maun1240,Mawng,Australia,-11.66,133.376,maun1240,,RSI_maun1240.tsv,Iwaidjan Proper,iwai1246,maun1240,language,iwai1246
mauw1238,Mauwake,Papunesia,-4.52416,145.394,mauw1238,,MD-GR-RSI_mauw1238.tsv,Nuclear Trans New Guinea,nucl1709,mauw1238,language,nucl1709/mada1298/croi1234/grea1298/nort3379/kumi1250/kumi1249
maxa1247,Maxakalí,South America,-16.9402,-40.7891,maxa1247,,TM_maxa1247.tsv,Nuclear-Macro-Je,nucl1710,maxa1247,language,nucl1710/maxa1246/west2636
maya1285,Mayangna,North America,14.1259,-84.3439,maya1285,,RHE_maya1285.tsv,Misumalpan,misu1242,maya1285,language,misu1242/suma1272/sumu1234
mayk1239,Maykulan,Australia,-20.4352,140.481,mayk1239,,CB-PE-AS_mayk1239.tsv,Pama-Nyungan,pama1250,mayk1239,language,pama1250/pama1251/maya1279/nucl1332
mayo1261,Mayogo,Africa,2.79827,27.8282,mayo1261,,CK_mayo1261.tsv,Atlantic-Congo,atla1278,mayo1261,language,atla1278/volt1241/nort3149/came1255/uban1244/ngba1292/east2391/mayo1260
mayo1264,Mayo,North America,26.4522,-108.981,mayo1264,,RHE_mayo1264.tsv,Uto-Aztecan,utoa1244,mayo1264,language,utoa1244/sout3136/cahi1243
maza1304,Mazagway,Africa,10.175,13.6873,maza1304,,RHE_maza1304.tsv,Afro-Asiatic,afro1255,maza1304,language,afro1255/chad1250/bium1280/sout3145/bium1274/daba1262
mbaa1245,Mba,Africa,1.06885,25.143,mbaa1245,,DA_mbaa1245.tsv,Atlantic-Congo,atla1278,mbaa1245,language,atla1278/volt1241/nort3149/came1255/uban1244/mbai1246/ndun1247/ndun1248
mbal1255,Central Wambo,Africa,-17.578884,16.027517,mbal1255,,HPG_mbal1255.tsv,Atlantic-Congo,atla1278,mbal1255,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/sout3233/kune1234/cimb1239/ndon1253
mban1263,Mbandja,Africa,3.98003,19.4455,mban1263,,DA_mban1263.tsv,Atlantic-Congo,atla1278,mban1263,language,atla1278/volt1241/nort3149/came1255/uban1244/band1341/nucl1797
mbar1260,Mbara (Chad),Africa,10.91,15.54,mbar1260,,RHE_mbar1260.tsv,Afro-Asiatic,afro1255,mbar1260,language,afro1255/chad1250/bium1280/nort3156/bium1279/musg1256
mbay1241,Mbay,Africa,8.23066,15.7328,mbay1241,,NH_mbay1241.tsv,Central Sudanic,cent2225,mbay1241,language,cent2225/sara1341/sbbo1237/nucl1719/sara1349/cent2044/sara1346/sido1234
mboc1235,Mbo (Cameroon),Africa,5.13981,9.92766,mboc1235,,JV_mboc1235.tsv,Atlantic-Congo,atla1278,mboc1235,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/lund1274/leko1248/ngoe1239/mane1268
mbol1247,Mbole,Africa,-0.57181,24.0443,mbol1247,,NL_mbol1247.tsv,Atlantic-Congo,atla1278,mbol1247,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/kele1261/kele1263
mbug1242,Mbugwe,Africa,-3.75763,35.8133,mbug1242,,HS_mbug1242.tsv,Atlantic-Congo,atla1278,mbug1242,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/mbug1243
mbul1263,Mbula,Papunesia,-5.66965,148.041,mbul1263,,NP_mbul1263.tsv,Austronesian,aust1307,mbul1263,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243
mbya1239,Mbyá Guaraní,South America,-26.0188,-52.711,mbya1239,,RHE_mbya1239.tsv,Tupian,tupi1275,mbya1239,language,tupi1275/mawe1252/awet1245/tupi1276/sout3271/tupi1277/tupi1282
meen1242,Me'en,Africa,6.63207,35.6255,meen1242,,JW_meen1242.tsv,Surmic,surm1244,meen1242,language,surm1244/sout2836/sout2837/past1248
mehe1243,Mehek,Papunesia,-3.70927,142.498,mehe1243,,KS_mehe1243.tsv,Sepik,sepi1257,mehe1243,language,sepi1257/sepi1256/mehe1244
mehi1240,Mehináku,South America,-12.5364,-53.521,mehi1240,,SD_mehi1240.tsv,Arawakan,araw1281,mehi1240,language,araw1281/cent2226/xing1249/waur1246/waur1245
meke1243,Mekeo,Papunesia,-8.23853,146.586,meke1243,,ED_meke1243.tsv,Austronesian,aust1307,meke1243,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/cent2070/west2850/nucl1506
mele1247,Mele Nadu Irula,Eurasia,12.70645,79.95209,mele1247,,JV_mele1247.tsv,Dravidian,drav1251,irul1243,dialect,drav1251/sout3133/sout3138/tami1291/tami1292/tami1293/tami1294/irul1245/irul1243/nort3279/sout3259
mele1250,Mele-Fila,Papunesia,-17.6841,168.275,mele1250,,SPE_mele1250.tsv,Austronesian,aust1307,mele1250,language,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/vanu1245/mele1252
melo1242,Melo,Africa,6.53916,36.811,melo1242,,NH_melo1242.tsv,Ta-Ne-Omotic,gong1255,melo1242,language,gong1255/omet1238/nort3161/cent2046
melp1238,Melpa,Papunesia,-5.62644,144.34,melp1238,,HPG-TWE_melp1238.tsv,Nuclear Trans New Guinea,nucl1709,melp1238,language,nucl1709/cent2120/hage1248/melp1239
mend1266,Mende (Sierra Leone),Africa,7.90935,-10.9926,mend1266,,SVM_mend1266.tsv,Mande,mand1469,mend1266,language,mand1469/west2780/mand1431/sout2842/mend1263/mend1264/mend1265
mend1268,Mende (Papua New Guinea),Papunesia,-3.67233,142.683,mend1268,,MD-GR-RSI_mend1268.tsv,Sepik,sepi1257,mend1268,language,sepi1257/nuku1256/kwan1286
meng1267,Mengen,Papunesia,-5.47036,151.373,meng1267,,MD-GR-RSI_meng1267.tsv,Austronesian,aust1307,meng1267,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/meng1266/mamu1256
meny1245,Menya,Papunesia,-7.17425,146.071,meny1245,,MD-GR-RSI_meny1245.tsv,Angan,anga1289,meny1245,language,anga1289/nucl1763/kapa1251
mera1242,Meramera,Papunesia,-4.97468,151.528,mera1242,,MD-GR-RSI_mera1242.tsv,Austronesian,aust1307,mera1242,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/will1243/naka1266
mere1242,Merei,Papunesia,-15.2839,166.905,mere1242,,NB_mere1242.tsv,Austronesian,aust1307,mere1242,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/tial1241
meri1244,Meriam,Papunesia,-9.59575,143.773,meri1244,,MD-GR-RSI_meri1244.tsv,Eastern Trans-Fly,east2503,meri1244,language,east2503
meru1245,Meru,Africa,0.26484,37.7396,meru1245,,JG_meru1245.tsv,Atlantic-Congo,atla1278,meru1245,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/cent2274/nort3214
mesc1238,Mescalero-Chiricahua Apache,North America,33.1291,-105.566,mesc1238,,JG_mesc1238.tsv,Athabaskan-Eyak-Tlingit,atha1245,mesc1238,language,atha1245/atha1246/atha1247/apac1239/sout3151/west2810
meta1238,Meta',Africa,5.88942,9.87416,meta1238,,RK_meta1238.tsv,Atlantic-Congo,atla1278,meta1238,language,atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/momo1242/widi1234
meya1236,Meyah,Papunesia,-1.18016,133.618,meya1236,,MD-GR-RSI_meya1236.tsv,East Bird's Head,east1459,meya1236,language,east1459/meax1236
mezo1235,Mezontla Popoloca,North America,18.1442,-97.5879,mezo1235,,JE_mezo1235.tsv,Otomanguean,otom1299,mezo1235,language,otom1299/east2557/popo1292/popo1293/ixca1247/choc1278/popo1294/east2855
mezq1235,Mezquital Otomi,North America,20.2274,-99.5564,mezq1235,,JE_mezq1235.tsv,Otomanguean,otom1299,mezq1235,language,otom1299/west2783/otop1241/otop1242/otom1297/otom1300/nort3201
miam1252,Miami,North America,40.0,-90.0,miam1252,,HPG_miam1252.tsv,Algic,algi1248,miam1252,language,algi1248/algo1256/algo1257/east2765
mian1256,Mian,Papunesia,-4.70881,141.523,mian1256,,MD-GR-RSI_mian1256.tsv,Nuclear Trans New Guinea,nucl1709,mian1256,language,nucl1709/cent2116/awyu1265/okok1235/okkk1242/moun1253/mian1255
mich1245,Michoacán Nahuatl,North America,18.3412,-103.361,mich1245,,SR_mich1245.tsv,Uto-Aztecan,utoa1244,mich1245,language,utoa1244/sout3136/cora1261/azte1234/west2809/west2814/west2825
midd1327,Middle Watut,Papunesia,-6.88249,146.399126,midd1327,,RSC_midd1327.tsv,Austronesian,aust1307,midd1327,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/mark1257/watu1246
midd1357,Middle Clarence Bandjalang,Australia,-29.042737,152.780249,midd1357,,MD-GR-RSI_midd1357.tsv,Pama-Nyungan,pama1250,midd1357,language,pama1250/sout3135/news1235/band1357/band1339/inla1268
mido1240,Midob,Africa,14.789,27.2236,mido1240,,SVM_mido1240.tsv,Nubian,nubi1251,mido1240,language,nubi1251/west2781
mids1243,Mid-Southern Banda,Africa,5.87893,22.4666,mids1243,,JLE_mids1243.tsv,Atlantic-Congo,atla1278,mids1243,language,atla1278/volt1241/nort3149/came1255/uban1244/band1341/nucl1797/cent2021/cent2022/mids1242
miga1249,Migaama,Africa,12.2367,18.9614,miga1249,,RHE_miga1249.tsv,Afro-Asiatic,afro1255,miga1249,language,afro1255/chad1250/east2632/east2633/east2709/dang1275/dang1276
miju1243,Kman,Eurasia,28.4732,97.0444,miju1243,,MY_miju1243.tsv,Sino-Tibetan,sino1245,miju1243,language,sino1245/gema1234
mika1239,Mikasuki,North America,26.08142,-80.90847,mika1239,,ER_mika1239.tsv,Muskogean,musk1252,mika1239,language,musk1252
mikm1235,Mi'kmaq,North America,45.9941,-65.5766,mikm1235,,BHR_mikm1235.tsv,Algic,algi1248,mikm1235,language,algi1248/algo1256/algo1257/east2700
mila1245,Milang,Eurasia,28.5539908,95.186127,mila1245,,BHR_mila1245.tsv,Sino-Tibetan,sino1245,mila1245,language,sino1245/macr1268/koro1317
mill1237,Millcayac,South America,-31.79729,-67.569581,mill1237,,HH_mill1237.tsv,Huarpean,huar1251,mill1237,language,huar1251
mina1268,Minangkabau,Papunesia,-0.896,100.44,mina1268,,TY_mina1268.tsv,Austronesian,aust1307,mina1268,language,aust1307/mala1545/mala1536/nort3170/mala1538/nucl1806/nort3388/keri1253/mina1280
mina1276,Mina (Cameroon),Africa,10.38053,13.84054,mina1276,,JN_mina1276.tsv,Afro-Asiatic,afro1255,mina1276,language,afro1255/chad1250/bium1280/sout3145/bium1274
minh1238,Mangghuer,Eurasia,35.97515,102.84406,minh1238,,NH_minh1238.tsv,Mongolic-Khitan,mong1349,minh1238,language,mong1349/mong1329/sout2705/shir1260/tuuu1240
mini1251,Minigir,Papunesia,-4.31803,152.005,mini1251,,NP_mini1251.tsv,Austronesian,aust1307,mini1251,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/patp1244/mini1257
mini1256,Minica Huitoto,South America,-1.54535,-73.1107,mini1256,,CB-PE-AS_mini1256.tsv,Huitotoan,huit1251,mini1256,language,huit1251/nucl1659/mini1255
miri1266,Miriwung,Australia,-16.3596,128.889,miri1266,,GB_miri1266.tsv,Jarrakan,jarr1235,miri1266,language,jarr1235
misi1243,Misima-Paneati,Papunesia,-10.6821,152.696,misi1243,,RSC_misi1243.tsv,Austronesian,aust1307,misi1243,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/kili1270
misk1235,Mískito,North America,15.1576,-84.2942,misk1235,,RHE_misk1235.tsv,Misumalpan,misu1242,misk1235,language,misu1242
miwa1242,Miwa,Australia,-14.3484,126.921,miwa1242,,LD_miwa1242.tsv,Worrorran,worr1236,miwa1242,language,worr1236/nort2751/forr1234
mixt1426,Mixtepec Zapotec,North America,16.1724,-96.2372,mixt1426,,MM_mixt1426.tsv,Otomanguean,otom1299,mixt1426,language,otom1299/east2557/popo1292/zapo1436/zapo1437/nucl1765/core1259/cent2146/sout3003/mixt1428
miya1266,Miya,Africa,10.9234,9.71505,miya1266,,RK_miya1266.tsv,Afro-Asiatic,afro1255,miya1266,language,afro1255/chad1250/west2785/west2790/west2712/warj1254
mlab1235,Mlabri,Eurasia,18.5533,101.163,mlab1235,,EJ_mlab1235.tsv,Austroasiatic,aust1305,mlab1235,language,aust1305/khmu1236
mlah1239,Mlahsô,Eurasia,37.0311,41.2209,mlah1239,,EJ_mlah1239.tsv,Afro-Asiatic,afro1255,mlah1239,language,afro1255/semi1276/west2786/cent2236/nort3165/aram1259/impe1236/midd1367/east2680/cent2217/turo1240
mmen1238,Mmen,Africa,6.43213,10.2541,mmen1238,,HS_mmen1238.tsv,Atlantic-Congo,atla1278,mmen1238,language,atla1278/volt1241/benu1247/bant1294/sout3152/wide1239/narr1282/ring1243/cent2385/cent2275/mmen1239
moba1244,Moba,Africa,10.9496,0.159565,moba1244,,BHR_moba1244.tsv,Atlantic-Congo,atla1278,moba1244,language,atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/gurm1248/gurm1249/gurm1250/gour1248/moba1243
moch1257,Mocho,North America,15.4538,-92.1734,moch1257,,RHE_moch1257.tsv,Mayan,maya1287,moch1257,language,maya1287/core1254/west2865/kanj1261/kanj1262
moch1259,Mochica,South America,-8.01667,-79.0,moch1259,,GB_moch1259.tsv,,,moch1259,language,
moco1246,Mocoví,South America,-28.097,-60.4145,moco1246,,GB_moco1246.tsv,Guaicuruan,guai1249,moco1246,language,guai1249/guai1250/qomm1235
mode1248,Modern Greek,Eurasia,38.36,23.13,mode1248,,KK_mode1248.tsv,Indo-European,indo1319,mode1248,language,indo1319/clas1257/grae1234/gree1276/east2798/koin1234/mode1266/nucl1783
moha1258,Mohawk,North America,43.72,-74.66836,moha1258,,AH_moha1258.tsv,Iroquoian,iroq1247,moha1258,language,iroq1247/nort2947/moha1257
moii1235,Moi (Indonesia),Papunesia,-0.96532,131.52,moii1235,,HH_moii1235.tsv,West Bird's Head,west1493,moii1235,language,west1493/sege1236
moke1242,Moken,Eurasia,10.1474,98.6765,moke1242,,KSA_moke1242.tsv,Austronesian,aust1307,moke1242,language,aust1307/mala1545/moke1241
moki1238,Mokilese,Papunesia,6.65651,159.776,moki1238,,NP_moki1238.tsv,Austronesian,aust1307,moki1238,language,aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/pona1248
mokl1243,Moklen,Eurasia,8.16761,98.3176,mokl1243,,KSA_mokl1243.tsv,Austronesian,aust1307,mokl1243,language,aust1307/mala1545/moke1241
mokp1239,Mokpwe,Africa,4.24178,9.23887,mokp1239,,JV_mokp1239.tsv,Atlantic-Congo,atla1278,mokp1239,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/lund1274/leko1248/ngoe1239/bafa1251/kpwe1234
moks1248,Moksha,Eurasia,54.1855,42.6728,moks1248,,RK_moks1248.tsv,Uralic,ural1272,moks1248,language,ural1272/mord1256
mola1238,Molale,North America,44.556,-122.857,mola1238,,JLA_mola1238.tsv,,,mola1238,language,
molo1266,Moloko,Africa,10.7933,14.2521,molo1266,,RK_molo1266.tsv,Afro-Asiatic,afro1255,molo1266,language,afro1255/chad1250/bium1280/nort3156/marg1267/mofu1249/toko1243
moma1245,Moma Even,Eurasia,70.6687,130.914,moma1245,,NH_moma1245.tsv,Tungusic,tung1282,even1260,dialect,tung1282/nort3147/even1260/midd1358
mong1338,Mongo,Africa,-1.54228,20.4259,mong1338,,JLE_mong1338.tsv,Atlantic-Congo,atla1278,mong1338,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/inne1246/vieu1234/mong1351/lomo1242
moni1237,Mangue,North America,13.5343,-85.1746,moni1237,,RHE_moni1237.tsv,Otomanguean,otom1299,moni1237,language,otom1299/west2783/tlap1252/mang1426
monn1252,Mon,Eurasia,15.49394,98.122465,monn1252,,JLA_monn1252.tsv,Austroasiatic,aust1305,monn1252,language,aust1305/moni1258
mono1270,Mono (Democratic Republic of Congo),Africa,4.57915,19.8264,mono1270,,DA-MM_mono1270.tsv,Atlantic-Congo,atla1278,mono1270,language,atla1278/volt1241/nort3149/came1255/uban1244/band1341/nucl1797/cent2021/cent2022/mids1242
mono1273,Mono-Alu,Papunesia,-7.05102,155.76,mono1273,,NP_mono1273.tsv,Austronesian,aust1307,mono1273,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/mono1280
mono1275,Mono (USA),North America,37.1935,-119.347,mono1275,,CB-PE-AS_mono1275.tsv,Uto-Aztecan,utoa1244,mono1275,language,utoa1244/nort2953/numi1242/west2621
mont1268,Montagnais,North America,49.0533,-68.7376,mont1268,,JP_mont1268.tsv,Algic,algi1248,mont1268,language,algi1248/algo1256/algo1257/cree1271
monz1249,Monzombo,Africa,3.19008,18.5129,monz1249,,JLE_monz1249.tsv,Atlantic-Congo,atla1278,monz1249,language,atla1278/volt1241/nort3149/came1255/uban1244/ngba1292/west2836/rive1263/monz1253
mopa1243,Mopán Maya,North America,16.3533,-89.0673,mopa1243,,RHE_mopa1243.tsv,Mayan,maya1287,mopa1243,language,maya1287/core1254/yuca1252/mopa1242
more1259,Morelos Nahuatl,North America,18.9161,-99.1322,more1259,,SR_more1259.tsv,Uto-Aztecan,utoa1244,more1259,language,utoa1244/sout3136/cora1261/azte1234/west2809/cent2258
mori1268,Mori Bawah,Papunesia,-2.56016,121.37,mori1268,,MD-GR-RSI_mori1268.tsv,Austronesian,aust1307,mori1268,language,aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/east2489/east2490
mori1269,Mori Atas,Papunesia,-2.2555,121.035,mori1269,,MM_mori1269.tsv,Austronesian,aust1307,mori1269,language,aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/west2566/inte1258
morm1235,Mor (Mor Islands),Papunesia,-2.87055,135.95,morm1235,,ED_morm1235.tsv,Austronesian,aust1307,morm1235,language,aust1307/mala1545/cent2237/east2712/sout2850/sout3229
moro1285,Moro,Africa,10.9194,30.2138,moro1285,,SVM_moro1285.tsv,Heibanic,heib1242,moro1285,language,heib1242/west2502/west2503
moro1287,Moronene,Papunesia,-4.62361,121.824,moro1287,,JLA_moro1287.tsv,Austronesian,aust1307,moro1287,language,aust1307/mala1545/cele1242/grea1299/east2488/sout2928/bung1268/east2489
moro1289,Marori,Papunesia,-8.5692,140.688,moro1289,,RSC_moro1289.tsv,,,moro1289,language,
